1620812526000, 599.00
1620812533000, 599.00
1620812539000, 599.00
1620812546000, 599.00
1620812552000, 599.00
1620812559000, 599.00
1620812565000, 599.00
1620812572000, 599.00
1620812579000, 599.00
1620821672000, 599.00
1620821679000, 599.00
1620821686000, 599.00
1620821692000, 599.00
1620821698000, 599.00
1620821706000, 599.00
1620821713000, 599.00
1620821720000, 599.00
1620821727000, 599.00
1620821733000, 599.00
1620821740000, 599.00
1620821747000, 599.00
1620821753000, 599.00
1620821760000, 599.00
1620821767000, 599.00
1620821774000, 599.00
1620821780000, 599.00
1620821787000, 599.00
1620821793000, 599.00
1620821800000, 599.00
1620821807000, 599.00
1620821814000, 599.00
1620821821000, 599.00
1620821828000, 599.00
1620821835000, 599.00
1620821847000, 599.00
1620821855000, 599.00
1620821862000, 599.00
1620821868000, 599.00
1620821875000, 599.00
1620821882000, 599.00
1620821888000, 599.00
1620821895000, 599.00
1620821902000, 599.00
1620821908000, 599.00
1620821914000, 599.00
1620821921000, 599.00
1620821942000, 599.00
1620821948000, 599.00
1620821955000, 599.00
1620821961000, 599.00
1620821968000, 599.00
1620821975000, 599.00
1620821982000, 599.00
1620821988000, 599.00
1620821995000, 599.00
1620822002000, 599.00
1620822010000, 599.00
1620822017000, 599.00
1620822024000, 599.00
1620822031000, 599.00
1620822037000, 599.00
1620822044000, 599.00
1620822051000, 599.00
1620822058000, 599.00
1620822064000, 599.00
1620822071000, 599.00
1620822079000, 599.00
1620822085000, 599.00
1620822092000, 599.00
1620822098000, 599.00
1620822105000, 599.00
1620822111000, 599.00
1620822118000, 599.00
1620822125000, 599.00
1620822132000, 599.00
1620822138000, 599.00
1620822145000, 599.00
1620822152000, 599.00
1620822158000, 599.00
1620822165000, 599.00
1620822171000, 599.00
1620822178000, 599.00
1620822184000, 599.00
1620822191000, 599.00
1620822197000, 599.00
1620822204000, 599.00
1620822210000, 599.00
1620822217000, 599.00
1620822224000, 599.00
1620822230000, 599.00
1620822236000, 599.00
1620822243000, 599.00
1620822249000, 599.00
1620822256000, 599.00
1620822263000, 599.00
1620822269000, 599.00
1620822276000, 599.00
1620822283000, 599.00
1620822290000, 599.00
1620822297000, 599.00
1620822304000, 599.00
1620822312000, 599.00
1620822319000, 599.00
1620822326000, 599.00
1620822332000, 599.00
1620822339000, 599.00
1620822346000, 599.00
1620822352000, 599.00
1620822359000, 599.00
1620822366000, 599.00
1620822373000, 599.00
1620822380000, 599.00
1620822387000, 599.00
1620822395000, 599.00
1620822401000, 599.00
1620822407000, 599.00
1620822414000, 599.00
1620822421000, 599.00
1620822427000, 599.00
1620822434000, 599.00
1620822441000, 599.00
1620822448000, 599.00
1620822455000, 599.00
1620822463000, 599.00
1620822470000, 599.00
1620822477000, 599.00
1620822483000, 599.00
1620822491000, 599.00
1620822497000, 599.00
1620822504000, 599.00
1620822511000, 599.00
1620822518000, 599.00
1620822525000, 599.00
1620822532000, 599.00
1620822539000, 599.00
1620822546000, 599.00
1620822553000, 599.00
1620822559000, 599.00
1620822567000, 599.00
1620822573000, 599.00
1620822580000, 599.00
1620822586000, 599.00
1620822594000, 599.00
1620822600000, 599.00
1620822607000, 599.00
1620822613000, 599.00
1620822620000, 599.00
1620822627000, 599.00
1620822634000, 599.00
1620822641000, 599.00
1620822648000, 599.00
1620822655000, 599.00
1620822663000, 599.00
1620822670000, 599.00
1620822676000, 599.00
1620822683000, 599.00
1620822690000, 599.00
1620822696000, 599.00
1620822703000, 599.00
1620822710000, 599.00
1620822717000, 599.00
1620822723000, 599.00
1620822730000, 599.00
